"Measurement outcome","Frequency"
"0x72018150","1"
"0x72018802","1"
"0x7201c801","1"
"0x72020060","1"
"0x72020101","1"
"0x72020102","1"
"0x72020443","1"
"0x72020530","1"
"0x72020831","1"
"0x72020923","1"
"0x72020933","1"
"0x72020943","1"
"0x72020963","1"
"0x72020c73","1"
"0x72020d02","1"
"0x72021022","1"
"0x72021441","1"
"0x72021511","1"
"0x72021553","1"
"0x72021863","1"
"0x72021932","1"
"0x72022000","1"
"0x72022001","1"
"0x72022142","1"
"0x72023973","1"
"0x72024050","1"
"0x72024101","1"
"0x72024142","2"
"0x72024172","1"
"0x72024512","1"
"0x72025041","1"
"0x72025042","1"
"0x72025952","1"
"0x72026000","1"
"0x72026101","1"
"0x72026111","1"
"0x72026142","1"
"0x72027873","1"
"0x72028042","1"
"0x7202b070","1"
"0x72030001","1"
"0x72030103","1"
"0x72030402","1"
"0x72030d32","1"
"0x72032013","1"
"0x72032402","1"
"0x72032860","1"
"0x72032902","1"
"0x72033941","1"
"0x72034012","1"
"0x72034042","1"
"0x72034060","1"
"0x72034100","1"
"0x72034101","2"
"0x72034102","1"
"0x72034122","1"
"0x72034160","1"
"0x72034402","1"
"0x72034440","1"
"0x72034503","1"
"0x72034513","1"
"0x72034832","1"
"0x72034860","1"
"0x72034c01","1"
"0x72035072","1"
"0x72035912","1"
"0x72036513","1"
"0x72036810","1"
"0x72038521","1"
"0x73000043","1"
"0x73000060","1"
"0x73000112","1"
"0x73000130","1"
"0x73000141","1"
"0x73000160","1"
"0x73000513","1"
"0x73000801","1"
"0x73000802","1"
"0x73000962","1"
"0x73001001","1"
"0x73001063","1"
"0x73001070","1"
"0x73001102","1"
"0x73001122","1"
"0x73001963","1"
"0x73002000","1"
"0x73002033","1"
"0x73002113","1"
"0x73003111","1"
"0x73003423","1"
"0x73003440","1"
"0x73003921","1"
"0x73003d20","1"
"0x73004020","1"
"0x73004040","1"
"0x73004102","2"
"0x73004123","1"
"0x73004802","1"
"0x73004813","1"
"0x73004911","1"
"0x73004941","1"
"0x73005110","1"
"0x73005130","1"
"0x73005401","1"
"0x73005423","1"
"0x73005503","1"
"0x73005903","1"
"0x73006030","1"
"0x73006051","1"
"0x73007023","1"
"0x7300a450","1"
"0x7300c142","1"
"0x73010011","1"
"0x73010112","1"
"0x73010123","1"
"0x73010161","1"
"0x73010503","1"
"0x73010800","1"
"0x73010802","1"
"0x73010843","1"
"0x73010943","1"
"0x73010953","1"
"0x73010972","1"
"0x73011142","1"
"0x73011513","1"
"0x73011812","1"
"0x73012040","1"
"0x73012802","1"
"0x73012820","1"
"0x73012902","1"
"0x73012d61","1"
"0x73014002","2"
"0x73014003","1"
"0x73014011","1"
"0x73014160","1"
"0x73014412","1"
"0x73014552","1"
"0x73014933","1"
"0x73014943","1"
"0x73014c63","1"
"0x73015070","1"
"0x73016000","1"
"0x73016020","1"
"0x73016022","1"
"0x7301a140","1"
"0x7301ac43","1"
"0x7301c872","1"
"0x7301d052","1"
"0x73020003","1"
"0x73020103","2"
"0x73020110","1"
"0x73020400","1"
"0x73020402","1"
"0x73020d60","1"
"0x73020d61","1"
"0x73021010","1"
"0x73021020","1"
"0x73021040","1"
"0x73021061","1"
"0x73022062","1"
"0x73022141","1"
"0x73022172","1"
"0x73022840","1"
"0x73022870","1"
"0x73023053","1"
"0x73023810","1"
"0x73024022","1"
"0x73024050","1"
"0x73024101","2"
"0x73024111","1"
"0x73024503","1"
"0x73024840","1"
"0x73024841","1"
"0x73024910","1"
"0x73024943","1"
"0x73024c21","1"
"0x73024c42","1"
"0x73025103","1"
"0x73025132","1"
"0x73025941","1"
"0x73026030","1"
"0x73026441","1"
"0x73026503","1"
"0x73026511","1"
"0x73027002","1"
"0x73027020","1"
"0x73029020","1"
"0x7302a802","1"
"0x7302c102","1"
"0x7302e111","1"
"0x7302f502","1"
"0x73030000","1"
"0x73030001","1"
"0x73030002","1"
"0x73030013","1"
"0x73030042","1"
"0x73030043","1"
"0x73030063","1"
"0x73030100","1"
"0x73030140","1"
"0x73030543","1"
"0x73030802","1"
"0x73030803","1"
"0x73030822","1"
"0x73031800","1"
"0x73032023","1"
"0x73032030","1"
"0x73032101","1"
"0x73032153","1"
"0x73032401","1"
"0x73032413","1"
"0x73032801","1"
"0x73032863","1"
"0x73032910","1"
"0x73032961","1"
"0x73033542","1"
"0x73034011","1"
"0x73034400","1"
"0x73034533","1"
"0x73034812","1"
"0x73034902","1"
"0x73034d22","1"
"0x73035103","1"
"0x73035440","1"
"0x73035c00","1"
"0x73036021","1"
"0x73036401","1"
"0x73036522","1"
"0x73036d42","1"
"0x73038442","1"
"0x7403","1"
"0x80001002","1"
"0x80002932","1"
"0x80008042","1"
"0x80008052","1"
"0x80008100","1"
"0x80008120","1"
"0x80008151","1"
"0x80008472","1"
"0x80008512","1"
"0x80008560","1"
"0x80008813","1"
"0x80008c01","1"
"0x80009003","1"
"0x80009012","1"
"0x80009042","1"
"0x80009132","1"
"0x80009150","1"
"0x80009153","1"
"0x80009512","1"
"0x80009513","1"
"0x80009923","1"
"0x80009c53","1"
"0x8000a002","1"
"0x8000a023","1"
"0x8000a041","1"
"0x8000a571","1"
"0x8000a840","1"
"0x8000b002","1"
"0x8000b021","1"
"0x8000b812","1"
"0x8000c012","1"
"0x8000c023","1"
"0x8000c102","1"
"0x8000c111","1"
"0x8000c421","1"
"0x8000cd02","1"
"0x8000e813","1"
"0x8000ec22","1"
"0x80010103","1"
"0x80018000","1"
"0x80018023","1"
"0x80018041","1"
"0x80018140","1"
"0x80018142","1"
"0x80018152","1"
"0x80018800","1"
"0x80018913","1"
"0x80018942","1"
"0x80018d02","1"
"0x80019122","1"
"0x80019123","1"
"0x80019140","1"
"0x80019462","1"
"0x80019502","1"
"0x80019961","1"
"0x80019d42","1"
"0x8001a101","1"
"0x8001a102","1"
"0x8001a400","1"
"0x8001a512","1"
"0x8001a552","1"
"0x8001a802","1"
"0x8001a911","1"
"0x8001b010","1"
"0x8001b013","1"
"0x8001b153","1"
"0x8001b523","1"
"0x8001b972","1"
"0x8001bd32","1"
"0x8001c042","1"
"0x8001c103","1"
"0x8001c121","1"
"0x8001c403","1"
"0x8001c902","2"
"0x8001c912","1"
"0x8001d011","1"
"0x8001d441","1"
"0x8001d573","1"
"0x8001d920","1"
"0x8001dc03","1"
"0x8001e051","1"
"0x8001e103","1"
"0x8001e123","1"
"0x8001f002","1"
"0x8001f102","1"
"0x80020412","1"
"0x80025972","1"
"0x80028001","1"
"0x80028003","1"
"0x80028170","1"
"0x80028401","1"
"0x80028422","1"
"0x80028473","1"
"0x80028542","1"
"0x80028801","1"
"0x80028910","1"
"0x80029810","1"
"0x80029910","1"
"0x8002a103","1"
"0x8002a160","1"
"0x8002a163","1"
"0x8002a501","1"
"0x8002a842","1"
"0x8002a902","1"
"0x8002b153","1"
"0x8002b401","1"
"0x8002b413","1"
"0x8002c123","1"
"0x8002c150","1"
"0x8002c162","1"
"0x8002d141","1"
"0x8002e002","1"
"0x8002e100","1"
"0x8002e103","1"
"0x8002e800","1"
"0x80032100","1"
"0x80038000","1"
"0x80038010","1"
"0x80038050","1"
"0x80038052","1"
"0x80038103","1"
"0x80038113","1"
"0x80038122","1"
"0x80038142","1"
"0x80038150","1"
"0x80038852","1"
"0x80038870","1"
"0x80038c02","1"
"0x80038d21","1"
"0x80039d02","1"
"0x8003a002","1"
"0x8003a013","1"
"0x8003a061","1"
"0x8003a140","1"
"0x8003a141","1"
"0x8003a142","1"
"0x8003a412","1"
"0x8003a823","1"
"0x8003ac00","1"
"0x8003b810","1"
"0x8003bd03","1"
"0x8003c000","1"
"0x8003c412","1"
"0x8003c421","1"
"0x8003c443","1"
"0x8003c813","1"
"0x8003c843","1"
"0x8003cd41","1"
"0x8003d000","1"
"0x8003d011","1"
"0x8003d100","1"
"0x8003e010","1"
"0x8003e050","1"
"0x8003e100","1"
"0x8003e112","1"
"0x8003f123","1"
"0x802","1"
"0x803","1"
"0x81001142","1"
"0x81004000","1"
"0x81008002","1"
"0x81008020","1"
"0x81008041","2"
"0x81008042","1"
"0x81008100","2"
"0x81008102","1"
"0x81008113","1"
"0x81008140","1"
"0x81008442","1"
"0x81008462","1"
"0x81008541","1"
"0x81008803","1"
"0x81008841","1"
"0x81008901","1"
"0x81008d63","1"
"0x81009100","1"
"0x81009540","1"
"0x81009820","1"
"0x81009843","1"
"0x81009d53","1"
"0x8100a000","1"
"0x8100a101","1"
"0x8100a442","1"
"0x8100a500","1"
"0x8100a850","1"
"0x8100a951","1"
"0x8100ad00","1"
"0x8100b802","1"
"0x8100c013","1"
"0x8100c123","1"
"0x8100c441","1"
"0x8100c503","1"
"0x8100c860","1"
"0x8100c863","1"
"0x8100c901","1"
"0x8100cc50","1"
"0x8100cc51","1"
"0x8100d102","1"
"0x8100d451","1"
"0x8100dd71","1"
"0x8100e430","1"
"0x8100e811","1"
"0x8100e842","1"
"0x8100e901","1"
"0x8100e911","1"
"0x8100f021","1"
"0x8100f033","1"
"0x8100f143","1"
"0x81018101","1"
"0x81018102","1"
"0x81018103","1"
"0x81018142","1"
"0x81018143","1"
"0x81018402","1"
"0x81018500","1"
"0x81018512","1"
"0x81018943","1"
"0x81018952","1"
"0x81018d10","1"
"0x81019012","1"
"0x81019112","1"
"0x81019141","1"
"0x81019801","1"
"0x8101a011","1"
"0x8101a171","1"
"0x8101a410","1"
"0x8101b121","2"
"0x8101b911","1"
"0x8101c002","1"
"0x8101c003","1"
"0x8101c050","1"
"0x8101c120","1"
"0x8101c160","1"
"0x8101c562","1"
"0x8101c803","1"
"0x8101cc00","1"
"0x8101cd00","1"
"0x8101dc73","1"
"0x8101e143","1"
"0x8101e401","1"
"0x8101e910","1"
"0x8101f010","1"
"0x81020842","1"
"0x81028042","1"
"0x81028103","1"
"0x81028542","1"
"0x81028800","1"
"0x81028901","1"
"0x81029051","1"
"0x81029500","1"
"0x81029502","1"
"0x8102a022","1"
"0x8102a510","1"
"0x8102a511","1"
"0x8102a802","1"
"0x8102b132","1"
"0x8102c111","1"
"0x8102c121","2"
"0x8102d000","1"
"0x8102d031","1"
"0x8102d103","1"
"0x8102d462","1"
"0x8102e052","1"
"0x8102e071","1"
"0x8102e101","1"
"0x8102e140","1"
"0x8102e912","1"
"0x8102e961","1"
"0x81030440","1"
"0x81036012","1"
"0x81038022","1"
"0x81038023","1"
"0x81038122","1"
"0x81038500","1"
"0x81038513","1"
"0x81038913","1"
"0x81038c00","1"
"0x81039140","1"
"0x81039c22","1"
"0x81039d12","1"
"0x8103a012","1"
"0x8103a113","1"
"0x8103a863","1"
"0x8103b000","1"
"0x8103b151","1"
"0x8103b153","1"
"0x8103b553","1"
"0x8103c021","1"
"0x8103c042","1"
"0x8103c053","1"
"0x8103c460","1"
"0x8103d121","1"
"0x8103d142","1"
"0x8103d911","1"
"0x82000170","1"
"0x82000802","1"
"0x82002520","1"
"0x82004902","1"
"0x82008010","1"
"0x82008103","1"
"0x82008113","1"
"0x82008140","1"
"0x82008141","1"
"0x82008502","1"
"0x82008900","1"
"0x82008c42","1"
"0x82008d02","1"
"0x82008d40","1"
"0x82009003","1"
"0x82009023","1"
"0x82009102","1"
"0x82009110","1"
"0x82009502","1"
"0x82009d62","1"
"0x8200a002","1"
"0x8200a003","1"
"0x8200a043","1"
"0x8200a063","1"
"0x8200ac02","1"
"0x8200ad40","1"
"0x8200b162","1"
"0x8200bc51","1"
"0x8200bd53","1"
"0x8200c001","1"
"0x8200c003","1"
"0x8200c031","1"
"0x8200c052","1"
"0x8200c120","1"
"0x8200c141","1"
"0x8200c153","1"
"0x8200c400","1"
"0x8200c802","1"
"0x8200cc01","1"
"0x8200d440","1"
"0x8200dd01","1"
"0x8200e000","1"
"0x8200e120","1"
"0x8200e133","1"
"0x8200e463","1"
"0x8200f102","1"
"0x8200f463","1"
"0x8200f500","1"
"0x82013d40","1"
"0x82018000","1"
"0x82018051","1"
"0x82018162","1"
"0x82018410","1"
"0x82018501","1"
"0x82018802","1"
"0x82018830","1"
"0x82018d50","1"
"0x82019012","1"
"0x82019013","1"
"0x82019102","1"
"0x82019140","1"
"0x82019802","1"
"0x82019c00","1"
"0x8201a010","1"
"0x8201a532","1"
"0x8201a800","1"
"0x8201a801","1"
"0x8201a802","1"
"0x8201b051","1"
"0x8201b400","1"
"0x8201b500","1"
"0x8201b902","1"
"0x8201c003","1"
"0x8201c020","1"
"0x8201c043","1"
"0x8201c102","2"
"0x8201c103","1"
"0x8201c113","1"
"0x8201c911","1"
"0x8201c943","1"
"0x8201d901","1"
"0x8201dd00","1"
"0x8201e001","1"
"0x8201e110","1"
"0x82022110","1"
"0x82025500","1"
"0x82028101","1"
"0x82028110","1"
"0x82028111","1"
"0x82028901","1"
"0x82028912","1"
"0x82028920","1"
"0x82029102","1"
"0x82029120","1"
"0x82029851","1"
"0x82029c70","1"
"0x8202a000","2"
"0x8202a001","1"
"0x8202a002","1"
"0x8202a030","1"
"0x8202a042","1"
"0x8202a073","1"
"0x8202a110","1"
"0x8202a842","1"
"0x8202a943","1"
"0x8202c000","1"
"0x8202c002","1"
"0x8202c023","1"
"0x8202c061","1"
"0x8202c413","1"
"0x8202c812","1"
"0x8202c853","1"
"0x8202c900","1"
"0x8202c942","1"
"0x8202d143","1"
"0x8202e051","1"
"0x8202e112","2"
"0x8202e512","1"
"0x8202f901","1"
"0x82038010","1"
"0x82038101","2"
"0x82038172","1"
"0x82038510","1"
"0x82038800","1"
"0x82038c03","1"
"0x82039420","1"
"0x82039812","1"
"0x82039953","1"
"0x8203a000","2"
"0x8203a003","1"
"0x8203a401","1"
"0x8203a433","1"
"0x8203a801","1"
"0x8203ac13","1"
"0x8203b042","1"
"0x8203b113","1"
"0x8203b123","1"
"0x8203c001","1"
"0x8203c020","1"
"0x8203c102","1"
"0x8203c512","1"
"0x8203c803","1"
"0x8203c931","1"
"0x8203d003","1"
"0x8203d013","1"
"0x8203d040","1"
"0x8203d842","1"
"0x8203e000","1"
"0x8203e033","1"
"0x8203e102","1"
"0x8203e140","1"
"0x8203e152","1"
"0x8203e801","1"
"0x8203ec03","1"
"0x8203ed30","1"
"0x83001012","1"
"0x83001812","1"
"0x83006003","1"
"0x83006103","1"
"0x83008042","1"
"0x83008101","1"
"0x83008113","1"
"0x83008170","1"
"0x83008452","1"
"0x83008503","1"
"0x83008523","1"
"0x83008560","1"
"0x83008822","1"
"0x83008901","1"
"0x83008941","1"
"0x83009111","1"
"0x83009123","1"
"0x83009801","1"
"0x8300a000","1"
"0x8300a042","1"
"0x8300a063","1"
"0x8300a120","1"
"0x8300a412","1"
"0x8300a522","1"
"0x8300b032","1"
"0x8300b522","1"
"0x8300c000","1"
"0x8300c002","1"
"0x8300c053","1"
"0x8300c422","1"
"0x8300c802","1"
"0x8300c841","1"
"0x8300c921","1"
"0x8300d441","1"
"0x8300d940","1"
"0x8300e070","1"
"0x8300e113","1"
"0x8300e940","2"
"0x83011400","1"
"0x83013122","1"
"0x83014403","1"
"0x83014542","1"
"0x83018003","1"
"0x83018100","1"
"0x83018103","1"
"0x83018110","1"
"0x83018111","1"
"0x83018142","2"
"0x83018150","1"
"0x83018403","1"
"0x83018561","1"
"0x83018c50","1"
"0x83018d10","1"
"0x83019112","1"
"0x83019140","1"
"0x83019471","1"
"0x83019520","1"
"0x83019800","1"
"0x8301a000","1"
"0x8301a003","1"
"0x8301a100","1"
"0x8301a102","1"
"0x8301a103","1"
"0x8301ac53","1"
"0x8301b553","1"
"0x8301bd13","1"
"0x8301c000","1"
"0x8301c010","1"
"0x8301c032","1"
"0x8301c042","1"
"0x8301c121","1"
"0x8301c453","1"
"0x8301c503","1"
"0x8301c802","1"
"0x8301cd13","1"
"0x8301e011","1"
"0x8301e501","1"
"0x8301e523","1"
"0x8301ec23","1"
"0x83022112","1"
"0x83024123","1"
"0x83024140","1"
"0x83024901","1"
"0x83027861","1"
"0x83028012","1"
"0x83028502","2"
"0x83028803","1"
"0x83028812","1"
"0x83028950","1"
"0x83029003","1"
"0x83029100","1"
"0x83029412","1"
"0x83029562","1"
"0x83029831","1"
"0x83029840","1"
"0x83029d32","1"
"0x8302a062","1"
"0x8302a103","1"
"0x8302a122","1"
"0x8302a432","1"
"0x8302a463","1"
"0x8302ac22","1"
"0x8302b002","1"
"0x8302b443","1"
"0x8302c033","1"
"0x8302c043","2"
"0x8302c110","1"
"0x8302c121","1"
"0x8302c501","1"
"0x8302c503","1"
"0x8302c843","1"
"0x8302c900","1"
"0x8302c952","1"
"0x8302d003","1"
"0x8302d012","1"
"0x8302e022","1"
"0x8302e121","1"
"0x8302e173","1"
"0x8302e410","1"
"0x8302f000","1"
"0x83038002","1"
"0x83038100","1"
"0x83038502","1"
"0x83038860","1"
"0x83039023","1"
"0x83039033","1"
"0x83039412","1"
"0x83039502","1"
"0x8303a022","1"
"0x8303a023","1"
"0x8303a040","1"
"0x8303a442","1"
"0x8303a802","1"
"0x8303ac50","1"
"0x8303b062","1"
"0x8303b141","1"
"0x8303c442","1"
"0x8303c962","1"
"0x8303dc11","1"
"0x8303e001","1"
"0x8303e510","1"
"0x8303f103","1"
"0x90000113","1"
"0x90000442","1"
"0x90008002","1"
"0x90008022","1"
"0x90008123","1"
"0x90008143","1"
"0x90008150","1"
"0x90008460","1"
"0x90008500","1"
"0x90008502","1"
"0x90008503","1"
"0x90008553","1"
"0x90008801","1"
"0x90008843","1"
"0x90008930","1"
"0x90008c10","1"
"0x90009010","1"
"0x90009122","1"
"0x90009143","1"
"0x90009402","1"
"0x90009410","1"
"0x90009423","1"
"0x90009c50","1"
"0x9000a000","1"
"0x9000a053","1"
"0x9000a803","1"
"0x9000a960","1"
"0x9000b001","1"
"0x9000b012","1"
"0x9000b013","1"
"0x9000c002","1"
"0x9000c021","1"
"0x9000c061","1"
"0x9000c101","1"
"0x9000c141","1"
"0x9000c511","1"
"0x9000c521","1"
"0x9000c902","1"
"0x9000c930","1"
"0x9000c973","1"
"0x9000cd50","1"
"0x9000d003","1"
"0x9000d802","1"
"0x9000dc00","1"
"0x9000e060","1"
"0x9000e143","1"
"0x9000e501","2"
"0x9000e811","1"
"0x9000e920","1"
"0x9000f843","1"
"0x90015002","1"
"0x90018052","1"
"0x90018060","1"
"0x90018101","1"
"0x90018121","1"
"0x90018141","1"
"0x90018160","1"
"0x90018552","1"
"0x90018942","1"
"0x90019032","1"
"0x90019043","1"
"0x90019162","1"
"0x90019400","1"
"0x90019802","1"
"0x90019811","1"
"0x9001a072","1"
"0x9001a101","1"
"0x9001a142","1"
"0x9001a441","1"
"0x9001a803","1"
"0x9001ad10","1"
"0x9001b101","1"
"0x9001b501","1"
"0x9001c013","1"
"0x9001c102","1"
"0x9001c143","1"
"0x9001c150","1"
"0x9001c412","1"
"0x9001c540","1"
"0x9001cc23","2"
"0x9001d032","1"
"0x9001d140","1"
"0x9001d142","1"
"0x9001d440","1"
"0x9001d503","1"
"0x9001e113","1"
"0x9001e131","1"
"0x9001e132","1"
"0x9001e150","1"
"0x9001e402","1"
"0x9001e872","1"
"0x9001f040","1"
"0x9001f100","1"
"0x9001f543","1"
"0x90022512","1"
"0x90027100","1"
"0x90028003","1"
"0x90028051","1"
"0x90028100","1"
"0x90028901","1"
"0x90028c40","1"
"0x90028c42","1"
"0x90029043","1"
"0x90029503","1"
"0x90029d70","1"
"0x9002a001","1"
"0x9002a102","1"
"0x9002a121","1"
"0x9002a142","1"
"0x9002b002","1"
"0x9002b102","1"
"0x9002b110","1"
"0x9002b400","1"
"0x9002b403","1"
"0x9002bc53","1"
"0x9002c851","1"
"0x9002d142","1"
"0x9002dc02","1"
"0x9002e000","1"
"0x9002e002","1"
"0x9002e061","1"
"0x9002f400","1"
"0x90030052","1"
"0x90030823","1"
"0x90032041","1"
"0x90038010","1"
"0x90038023","1"
"0x90038120","1"
"0x90038401","1"
"0x90038410","1"
"0x90038900","1"
"0x90038963","1"
"0x90038d71","1"
"0x90039010","1"
"0x90039063","1"
"0x90039811","1"
"0x9003a000","1"
"0x9003a062","1"
"0x9003a101","1"
"0x9003a120","1"
"0x9003a152","1"
"0x9003a862","1"
"0x9003a920","1"
"0x9003b141","1"
"0x9003bd03","1"
"0x9003c021","1"
"0x9003c102","1"
"0x9003c172","1"
"0x9003c550","1"
"0x9003c843","1"
"0x9003c950","1"
"0x9003cc30","1"
"0x9003cd13","1"
"0x9003cd51","1"
"0x9003e121","1"
"0x9003e842","1"
"0x9003e943","1"
"0x9003e962","1"
"0x9003f440","1"
"0x9003fc03","1"
"0x91000142","1"
"0x91008020","1"
"0x91008102","1"
"0x91008110","1"
"0x91008120","1"
"0x91008122","1"
"0x91008402","1"
"0x91008410","1"
"0x91008513","1"
"0x91008801","1"
"0x91008901","1"
"0x91008960","1"
"0x91008d20","1"
"0x91009143","1"
"0x91009502","1"
"0x9100a101","1"
"0x9100a120","2"
"0x9100a511","1"
"0x9100a902","1"
"0x9100c003","1"
"0x9100c040","1"
"0x9100c101","1"
"0x9100c153","1"
"0x9100c453","1"
"0x9100c872","1"
"0x9100d000","1"
"0x9100d140","1"
"0x9100d143","1"
"0x9100e001","1"
"0x9100e003","1"
"0x9100e131","1"
"0x9100e503","1"
"0x9100e842","1"
"0x9100f000","1"
"0x9100f803","1"
"0x91012541","1"
"0x91018003","1"
"0x91018013","1"
"0x91018101","1"
"0x91018103","1"
"0x91018122","1"
"0x91018162","1"
"0x91018421","1"
"0x91018920","1"
"0x91018d21","1"
"0x91019542","1"
"0x9101a000","1"
"0x9101a151","1"
"0x9101a152","1"
"0x9101a401","1"
"0x9101a510","1"
"0x9101a511","1"
"0x9101a823","1"
"0x9101a901","1"
"0x9101ac41","1"
"0x9101bd42","1"
"0x9101c132","1"
"0x9101c502","1"
"0x9101c902","1"
"0x9101d442","1"
"0x9101d510","1"
"0x9101e133","1"
"0x9101e440","1"
"0x9101e520","1"
"0x9101e562","1"
"0x9101e943","1"
"0x9101ed03","1"
"0x9101f112","1"
"0x9101f810","1"
"0x91022813","1"
"0x91026043","1"
"0x91027d02","1"
"0x91028002","1"
"0x91028112","1"
"0x91028952","1"
"0x91029003","1"
"0x91029142","1"
"0x91029151","1"
"0x91029162","1"
"0x9102a452","1"
"0x9102a812","1"
"0x9102a821","1"
"0x9102b033","1"
"0x9102b412","1"
"0x9102c011","1"
"0x9102c100","1"
"0x9102c103","1"
"0x9102c131","1"
"0x9102c523","1"
"0x9102cc23","1"
"0x9102d821","1"
"0x9102e000","2"
"0x9102e003","1"
"0x9102e111","1"
"0x9102e123","1"
"0x9102e143","1"
"0x9102f011","1"
"0x9102f141","1"
"0x91030403","1"
"0x91038002","1"
"0x91038003","1"
"0x91038113","1"
"0x91038423","1"
"0x91038503","1"
"0x91038533","1"
"0x91038812","1"
"0x91038853","1"
"0x91038900","1"
"0x91039112","1"
"0x9103a000","1"
"0x9103a063","1"
"0x9103a970","1"
"0x9103ac30","1"
"0x9103b503","1"
"0x9103b550","1"
"0x9103c042","1"
"0x9103c503","1"
"0x9103c822","1"
"0x9103cc52","1"
"0x9103d000","1"
"0x9103d103","1"
"0x9103d123","1"
"0x9103e112","1"
"0x913","2"
"0x92000411","1"
"0x92001062","1"
"0x92002850","1"
"0x92008000","1"
"0x92008022","1"
"0x92008100","1"
"0x92008122","2"
"0x92008123","1"
"0x92008131","1"
"0x92008151","1"
"0x92008800","1"
"0x92008942","1"
"0x92008953","1"
"0x92008d13","1"
"0x92009001","1"
"0x92009033","1"
"0x92009052","1"
"0x92009131","1"
"0x92009141","1"
"0x92009463","1"
"0x92009801","1"
"0x92009d22","1"
"0x92009d61","1"
"0x9200a001","1"
"0x9200a040","1"
"0x9200a102","1"
"0x9200a113","1"
"0x9200a903","1"
"0x9200b010","1"
"0x9200b111","1"
"0x9200b520","1"
"0x9200c000","1"
"0x9200c072","1"
"0x9200c142","1"
"0x9200c412","1"
"0x9200c952","1"
"0x9200d012","1"
"0x9200d102","1"
"0x9200d150","1"
"0x9200d573","1"
"0x9200e101","1"
"0x9200e103","1"
"0x9200e901","1"
"0x9200ec73","1"
"0x9200f820","1"
"0x92010141","1"
"0x92010912","1"
"0x92011953","1"
"0x92018000","1"
"0x92018002","1"
"0x92018012","1"
"0x92018040","1"
"0x92018042","1"
"0x92018140","1"
"0x92018442","2"
"0x92018800","1"
"0x92018822","1"
"0x92019000","1"
"0x92019101","1"
"0x92019421","1"
"0x92019802","1"
"0x92019903","1"
"0x9201a000","1"
"0x9201a003","1"
"0x9201a031","1"
"0x9201a902","1"
"0x9201a903","1"
"0x9201b831","1"
"0x9201b841","1"
"0x9201c112","1"
"0x9201c142","1"
"0x9201c533","1"
"0x9201cd02","1"
"0x9201cd63","1"
"0x9201d031","1"
"0x9201d043","1"
"0x9201d103","1"
"0x9201d401","1"
"0x9201d940","1"
"0x9201e022","1"
"0x9201e121","1"
"0x9201e500","1"
"0x9201e532","1"
"0x9201e553","1"
"0x9201e950","1"
"0x9201f823","1"
"0x92020072","1"
"0x92028002","1"
"0x92028020","1"
"0x92028101","1"
"0x92028102","1"
"0x92028103","1"
"0x92028160","1"
"0x92028502","1"
"0x92028d00","1"
"0x92029002","1"
"0x92029010","1"
"0x92029022","1"
"0x92029103","1"
"0x92029403","1"
"0x92029553","1"
"0x9202a002","1"
"0x9202a031","2"
"0x9202a043","1"
"0x9202a071","1"
"0x9202a150","1"
"0x9202a861","1"
"0x9202b013","1"
"0x9202c503","1"
"0x9202d022","1"
"0x9202d440","1"
"0x9202d822","1"
"0x92030161","1"
"0x92032043","1"
"0x92038002","1"
"0x92038021","1"
"0x92038110","1"
"0x92038403","1"
"0x92038802","2"
"0x92038843","1"
"0x92038903","1"
"0x92038942","1"
"0x92038d00","1"
"0x92038d01","2"
"0x92039003","1"
"0x92039112","1"
"0x92039840","1"
"0x92039853","1"
"0x92039c53","1"
"0x9203a002","1"
"0x9203c001","1"
"0x9203c031","1"
"0x9203c041","1"
"0x9203c042","1"
"0x9203c071","1"
"0x9203c110","1"
"0x9203c140","1"
"0x9203c413","1"
"0x9203c552","1"
"0x9203c901","1"
"0x9203c933","1"
"0x9203cd21","1"
"0x9203d070","1"
"0x9203d501","1"
"0x9203e012","1"
"0x9203e120","1"
"0x9203e441","1"
"0x9203e500","1"
"0x9203e812","1"
"0x9203e911","1"
"0x921","1"
"0x93006002","1"
"0x93006823","1"
"0x93008011","1"
"0x93008043","1"
"0x93008141","1"
"0x93008171","1"
"0x93008421","1"
"0x93008440","1"
"0x93008502","1"
"0x93008520","1"
"0x93008902","1"
"0x93008903","1"
"0x93008970","1"
"0x93008c41","1"
"0x93008d23","1"
"0x93009002","1"
"0x93009042","1"
"0x93009153","1"
"0x93009833","1"
"0x93009840","1"
"0x9300a042","1"
"0x9300a153","1"
"0x9300a512","1"
"0x9300a542","1"
"0x9300ac23","1"
"0x9300bd03","1"
"0x9300c000","1"
"0x9300c013","1"
"0x9300c022","1"
"0x9300c053","1"
"0x9300c110","1"
"0x9300c541","1"
"0x9300c800","1"
"0x9300c812","1"
"0x9300d051","1"
"0x9300d170","1"
"0x9300e103","2"
"0x9300e403","1"
"0x9300e910","1"
"0x93010023","1"
"0x93014002","1"
"0x93016052","1"
"0x93018040","1"
"0x93018100","1"
"0x93018401","1"
"0x93018921","1"
"0x93018d41","1"
"0x93019002","1"
"0x93019421","1"
"0x93019502","1"
"0x93019523","1"
"0x93019923","1"
"0x93019970","1"
"0x93019c10","1"
"0x9301a012","1"
"0x9301a103","1"
"0x9301a412","1"
"0x9301a442","1"
"0x9301a463","1"
"0x9301a531","1"
"0x9301a842","1"
"0x9301a872","1"
"0x9301b021","1"
"0x9301b110","1"
"0x9301b803","1"
"0x9301b822","1"
"0x9301c002","1"
